weryfikator,czy_blad,blad_pytania_nr,koder,lp_koder,lp_szkoly,klasa,oddział,id_ucznia,miejsc,Format,woj_nr,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10_M,P10_JP,P10P,P10B,P10C,P10F,P11,P12,P13_01,P13_02,P13_03,P13_04,P13_05,P13_06,P13_07,P13_08,P13_09,P13_10,P13_I,P14,P15_1,P15_2,P15_3,P15_4,P15_5,P 16,P 17,P 18,P 19,P 20,P 21,P 22,P 23,P 24,P 25,P 26,P 27,P 28,P 29,P 30,P 31,P 32,P 33,P 34,P 35,P 36,P 37,P 38,P 39,P 40,P 41,P 42,P 43,P 44,P 45,P 45a,P 45b,P 45c,P 45e,P 45f,P 45g,P 45h,P 45i,P 45k,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,D16,D17,D18,D19,D20,D21,D22,W1_1,W1_2,W1_3,W1_4,W1_5,W1_6,W1_7,W1_8,W1_9,W1_10,W2_1,W2_2,W2_3,W2_4,W2_5,W2_6,W2_7,W2_8,W2_9,W2_10,W2_11,W2_12,W2_13,W2_14,W2_15,W3,W4,W5_1A,W5_2A,W5_3A,W5_4A,W5_1B,W5_2B,W5_3B,W5_4B,W5_1C,W5_2C,W5_3C,W5_4C,W5_1D,W5_2D,W5_3D,W5_4D,W5_1E,W5_2E,W5_3E,W5_4E,W5_1F,W5_2F,W5_3F,W5_4F,W5_1G,W5_2G,W5_3G,W5_4G,W5_1H,W5_2H,W5_3H,W5_4H,W5_1I,W5_2I,W5_3I,W5_4I,W5_1J,W5_2J,W5_3J,W5_4J,W5_1K,W5_2K,W5_3K,W5_4K,W5_1L,W5_2L,W5_3L,W5_4L,W5_1M,W5_2M,W5_3M,W5_4M,W5_1N,W5_2N,W5_3N,W5_4N,W5_1O,W5_2O,W5_3O,W5_4O,W5_1P,W5_2P,W5_3P,W5_4P,W5_1R,W5_2R,W5_3R,W5_4R,W5_1S,W5_2S,W5_3S,W5_4S,
1,,,3,8,2,6,c,bor8,Strzelce Małe,1,5,1,2007,1,2,2,1,99,2,99,3,2,99,4,99,99,99,2,1,1,0,1,0,0,0,0,0,0,99,5,0,0,1,0,0,2,1,1,4,5,2,2,5,5,5,5,5,4,5,5,5,5,5,4,3,4,3,2,5,4,3,5,5,5,1,0,0,0,1,0,0,0,0,Szkoła,2,1,1,1,2,1,1,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,3,3,3,3,2,2,3,3,88,1,5,5,5,5,4,4,5,4,4,1,5,5,3,99,99,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,1,1,1,1,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,1,1,1,1,1,1,1,1,
1,,,3,9,2,6,c,bor9,Strzelce Małe,1,5,1,2007,2,1,99,2,99,1,KAMIENIARZ,3,4,4,4,99,99,PRAWNIK,1,0,0,1,0,0,0,0,0,0,0,99,3,0,1,0,0,0,1,3,1,1,3,5,1,4,4,5,3,4,4,5,4,4,4,5,1,4,1,3,5,4,4,4,5,5,5,1,0,0,0,1,0,0,0,0,SZKOŁA,2,1,99,2,2,2,1,2,1,2,1,2,1,88,1,2,1,1,1,1,1,1,3,1,3,1,3,2,3,1,3,1,5,5,5,5,5,5,5,4,5,5,5,4,5,3,4,Kula plazmowa była ciekawa. Klocki były fajne.,Kula plazmowa. itp.,2,2,2,3,2,2,2,3,2,2,2,3,2,2,1,3,2,2,2,3,2,2,2,3,2,2,2,88,2,1,2,88,2,1,2,3,2,2,2,3,2,2,2,3,2,1,2,3,2,1,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,1,1,2,2,2,3,
1,,,3,10,2,6,c,bor10,Strzelce Małe,1,5,1,2007,2,2,2,1,nwm,1,nwm,2,2,99,2,99,99,grać,3,0,0,0,0,0,0,0,0,0,1,z nikim,2,1,0,0,0,0,2,1,1,1,1,5,1,1,1,1,2,2,3,3,2,2,2,88,88,88,2,2,4,3,2,2,2,2,4,1,0,0,0,0,0,0,2,1,CD go gra komputerowa,2,2,99,2,2,1,1,2,1,1,88,1,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,99,2,2,1,2,2,2,1,2,2,2,2,3,2,2,1,2,2,2,2,3,2,2,1,3,2,2,2,3,2,2,1,3,2,2,1,3,2,2,2,3,2,2,1,3,2,2,1,3,2,2,2,3,2,2,1,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,rysunek w pytaniu 45 to żart
1,,,3,11,2,6,c,bor11,Strzelce Małe,1,5,1,2007,2,7,1,2,99,1,MÓJ TATA PRACUJE JAKO STOLARZ,3,3,99,4,99,99,NIE WIEM,4,0,0,1,0,0,0,0,0,0,0,99,1,0,1,0,0,0,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,SZKOŁA,1,2,1,2,2,2,88,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,TROCHĘ SIĘ NIC NIE DOWIEDZIAŁEM,CO JEST GŁUPSZE NAUKA CZY ROZRYWKA,2,99,99,99,2,99,99,99,2,99,99,99,2,99,99,99,2,99,99,99,2,99,99,99,2,99,99,99,2,99,99,99,2,99,99,99,2,99,99,99,2,99,99,99,2,99,99,99,2,99,99,99,2,99,99,99,2,99,99,99,2,99,99,99,2,99,99,99,2,99,99,99,"mało wiarygodna ankieta, takie same odpowiedzi w całych blokach pytań"
1,,,3,12,2,6,c,bor12,Strzelce Małe,1,5,1,2007,2,7,7,1,moja mama pracuje w szkole,1,mój tata pracuje w agromaszu,5,3,4,4,99,99,mechanik,4,0,0,0,0,0,0,0,0,1,0,z tatą,5,0,0,0,0,1,1,1,4,2,3,5,1,2,4,5,3,5,4,2,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,1,0,0,0,1,0,0,0,0,szkoła,2,1,1,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,4,4,3,2,2,4,2,1,1,5,1,1,5,1,nic!,nic!,2,2,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,2,1,
1,,,3,13,2,6,c,bor13,Strzelce Małe,1,5,1,2007,2,7,7,2,99,1,99,2,2,99,3,99,99,NIE WIEM,5,0,1,1,0,0,0,0,0,0,0,99,4,0,1,0,0,0,1,1,1,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,PORĄBANA SZKOŁA. GŁUPIA MATMA,1,2,1,2,2,1,2,1,1,1,2,2,2,2,1,1,2,2,1,1,88,2,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NAUKA JEST HORA,CO JEST GŁUPSZE NAUKA CZY NAUKA,1,99,99,99,1,99,99,99,1,99,99,99,1,99,99,99,1,99,99,99,1,99,99,99,1,99,99,99,1,99,99,99,1,99,99,99,1,99,99,99,1,99,99,99,1,99,99,99,1,99,99,99,1,99,99,99,1,99,99,99,1,99,99,99,1,99,99,99,1,99,99,99,takie same odpowiedzi w całych szeregach pytań
1,,,3,14,2,6,c,bor14,Strzelce Małe,1,5,1,2007,2,1,2,1,staltech,1,staltech,5,5,99,5,99,99,nie wiem,5,1,1,1,0,0,0,0,0,0,0,99,3,0,0,0,1,0,1,3,1,3,3,5,5,1,1,5,5,5,1,5,99,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,1,0,0,0,0,szkoła,2,1,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,88,2,88,88,2,2,1,3,2,3,1,99,1,1,1,2,2,88,4,88,2,2,1,1,1,niczego,niczego,2,99,99,99,99,99,2,99,99,2,99,99,99,2,99,99,2,99,99,99,99,99,2,99,99,99,2,99,99,2,99,99,2,99,99,99,99,2,99,99,99,99,2,99,99,2,99,99,99,99,2,99,2,99,99,99,99,99,2,99,99,99,2,99,99,99,2,99,99,2,99,99,
1,1,"P10C, P10F, P13_I",3,15,2,6,c,bor15,Strzelce Małe,1,5,1,2007,2,7,88,1,PRACUJE W BIURZE GRANO SYSTEM,1,JEST BUDOWLAŃCEM,3,4,4,4,99,99,POLICJANTEM. 77,1,0,0,0,0,0,0,0,0,0,1,99,2,1,1,1,0,0,1,2,1,2,2,3,4,2,3,2,3,4,1,2,2,4,3,2,3,4,3,1,4,3,2,3,4,2,3,1,1,0,0,0,0,0,0,0,DOM,2,2,2,1,1,2,1,88,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,1,4,2,2,3,3,2,4,3,88,2,3,3,2,2,1,99,99,1,1,1,99,1,1,1,99,2,2,2,99,1,2,2,99,1,2,1,99,1,1,2,99,2,2,2,99,2,2,2,99,2,2,2,99,1,1,1,99,2,2,2,99,2,2,2,99,1,1,1,99,2,2,2,99,1,1,1,99,2,1,1,99,2,2,2,99,2,2,2,99,
1,,,3,16,2,6,c,bor16,Strzelce Małe,1,5,1,2006,2,7,99,2,99,2,99,2,2,99,2,99,99,NIE WIEM JESZCZE,5,0,0,1,0,0,0,0,0,0,0,99,3,0,1,0,0,0,1,2,1,1,2,2,2,1,2,2,2,2,5,2,4,2,2,5,5,1,2,3,4,4,2,2,2,4,1,1,0,0,0,1,0,0,0,0,SZKOŁA,2,2,2,1,2,2,1,1,2,1,1,2,1,88,1,2,1,2,2,2,1,1,2,1,3,2,2,1,3,2,2,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,2,3,2,1,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,1,1,2,1,2,3,2,2,2,3,2,2,2,1,2,1,2,3,2,1,2,3,88,2,2,3,
1,1,"P45e, P45f",3,17,2,6,c,bor17,Strzelce Małe,1,5,1,2007,2,1,7,1,dzieci pilnuje,1,elektryk,3,4,4,4,99,99,geolog,4,1,1,1,0,0,1,0,0,0,0,99,3,0,1,0,0,0,2,2,3,1,3,5,3,2,3,5,3,5,5,5,4,4,3,5,4,4,5,3,3,2,4,3,5,5,5,1,1,0,0,0,0,0,0,0,dom i garaż,2,2,1,1,2,2,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,3,2,2,3,1,3,3,2,2,99,4,4,2,5,5,2,5,3,4,3,4,Nauczyłem się dużo rzeczy. Dowiedziałem się nawet dużo mn. kula energetyzująca,nic nie przychodzi mi do głowy,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
1,,,3,18,2,6,c,bor18,Strzelce Małe,1,5,1,2007,1,7,7,1,ROLNIK,1,ROLNIK,5,4,99,5,99,99,ADWOKATEM,5,1,0,1,0,0,0,0,0,0,0,99,3,1,0,0,0,0,2,2,3,2,3,1,2,3,2,4,4,4,5,5,4,3,3,5,3,4,4,2,4,5,2,1,5,5,5,1,0,0,0,1,0,0,0,0,SZKOŁA W KTÓREJ SIĘ UCZĘ,2,2,1,1,2,2,1,2,1,2,1,1,1,2,2,1,1,1,1,99,99,1,2,3,3,2,2,1,2,3,2,2,5,3,5,5,4,4,2,4,5,4,4,4,4,1,4,NAUCZYLIŚMY SIĘ WIELE NOWYCH DOŚWIADCZEŃ ŻE POWIETRZE POWODUJE ŻE PIÓRO MOŻE LECIEĆ TAK SZYBKO JAK GUMKA,ŻE ENERGIA PRZESZŁA PRZEZ RĘKĘ,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,3,2,1,2,2,2,2,2,3,1,1,1,1,2,2,2,3,
1,,,3,19,2,6,c,bor19,Strzelce Małe,1,5,1,2007,1,7,7,1,99,1,rolnik,2,2,99,2,99,99,99,99,1,0,1,0,0,0,0,0,0,0,99,3,0,1,0,0,0,2,3,3,3,2,1,2,2,2,4,3,3,2,4,2,3,2,4,5,2,5,2,2,5,3,4,2,4,4,1,0,0,0,1,0,0,0,0,szkoła,2,2,2,1,2,2,2,2,1,2,1,2,1,2,1,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,2,2,2,2,1,3,2,2,2,2,2,1,1,3,2,2,1,3,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,1,1,2,1,2,1,3,2,1,1,2,
1,1,"P45a, W5_4C",3,20,2,6,c,bor20,Strzelce Małe,1,5,1,2007,1,7,7,1,W WARSZTACIE,1,MECHANIK SAMOCHODOWY,5,5,99,5,99,99,ADWOKATEM,5,1,0,0,0,0,0,0,0,0,0,99,3,0,1,1,0,0,2,2,3,2,3,4,2,3,2,4,4,4,5,5,4,3,3,5,3,4,4,2,4,5,2,1,4,5,5,1,0,0,0,1,0,0,0,0,SZKOŁA W KTÓREJ SIĘ UCZĘ,2,2,1,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1,99,1,99,2,3,2,2,3,1,3,1,3,3,5,3,5,5,4,5,3,4,5,5,3,2,5,4,5,NOWYCH DOŚWIADCZEŃ. ŻE PIÓRO MOŻE LECIEĆ TAK SZYBKO JAK GUMA,ŻE PIORUN PRZESZEDŁ PRZEZ RĘKĘ,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,99,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,1,1,1,1,2,2,2,3,
1,,,3,21,2,6,a,bor21,Strzelce Małe,1,5,1,2008,1,7,7,7,99,1,GOSPODARZ,5,5,5,5,99,99,KOSMETYCZKA,3,1,0,0,0,0,0,0,0,0,0,99,4,0,1,0,0,0,4,2,2,2,2,2,2,1,3,4,3,4,3,3,2,3,3,3,4,4,5,2,2,3,3,3,4,3,4,1,0,0,0,2,0,0,0,2,SZKOŁA,2,88,2,88,1,99,88,1,1,2,1,2,88,1,1,1,99,2,1,88,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,NIE WIEM,CO TO JEST ? !!,2,2,99,99,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,3,2,2,2,3,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,3,2,1,1,2,2,2,2,3,1,1,1,2,2,2,2,3,
1,,,3,22,2,6,a,bor22,Strzelce Małe,1,5,1,2008,1,2,7,2,99,1,99,3,4,99,3,99,99,policjantką,3,0,0,1,0,0,0,0,0,0,0,99,5,0,0,0,0,1,1,3,2,1,4,1,2,3,3,3,5,4,4,5,5,5,4,5,3,5,3,3,5,2,4,5,5,4,5,0,0,0,0,0,0,0,0,0,99,2,2,1,1,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,1,3,2,2,1,2,1,3,1,3,2,4,1,5,5,5,5,4,4,5,5,5,4,5,1,5,że eksperymenty są super zabawą. I trzeba więcej takich zajęć w naszej szkole. Eksperymenty pobudzają ciekawość.,czemu nie można żyć zawsze?,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,99,1,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,1,2,2,2,3,2,2,2,3,2,2,2,2,1,1,1,1,2,2,2,3,
1,,,3,23,2,6,a,bor23,Strzelce Małe,1,5,1,2008,2,1,1,1,SPRZEDAWCA MEBLI,1,FARMACEUTA,4,4,4,3,99,99,CHCIAŁBYM ZOSTAĆ W PRZYSZŁOŚCI RAJDOWCĄ SAMOCHODOWYM LUB MECHANIKIEM.,2,1,1,1,0,0,0,0,0,0,0,99,3,0,0,1,0,0,1,1,2,1,3,2,2,2,3,3,4,3,4,5,3,4,3,4,4,5,4,3,4,4,4,4,4,5,4,1,2,0,0,0,0,0,3,0,MÓJ POKÓJ (BIURKO),2,2,1,2,1,2,1,1,2,2,2,2,2,88,1,1,2,1,2,2,1,1,2,1,2,1,2,1,2,1,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,3,2,2,2,3,
1,,,3,24,2,6,a,bor24,Strzelce Małe,1,5,1,2008,1,1,7,1,pracuje na świetlicy wiejskiej. pilnuje dzieci,1,rzeźnik,2,3,99,2,99,99,chciałabym być wyszkolona w języku angielskim i iść na studia,2,1,0,0,0,0,0,0,0,0,0,99,2,0,0,0,0,1,5,4,2,1,5,4,4,2,3,5,4,5,3,5,3,4,2,5,4,4,4,2,3,2,2,2,5,5,5,1,0,0,0,1,0,0,0,0,szkoła,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,3,1,3,1,2,1,3,1,3,1,4,2,5,5,4,4,3,4,5,5,4,3,4,1,5,że eksperymenty jednak da się zrozumieć. Że niektóre czegoś uczą.,po co te eksperymenty są potrzebne np. do życia?,2,2,2,3,2,2,1,2,2,2,1,2,2,2,1,3,2,2,99,3,2,2,2,3,2,2,1,2,2,2,2,3,2,2,2,3,2,2,1,2,2,2,1,3,2,2,1,3,1,1,1,1,2,2,2,3,2,2,2,2,2,2,2,3,1,1,1,1,2,2,2,3,
1,,,3,25,2,6,a,bor25,Strzelce Małe,1,5,99,99,2,99,99,99,99,99,MECHANIK,5,5,5,5,5,5,99,99,1,0,0,0,0,0,0,0,0,0,99,3,0,0,0,0,1,1,2,1,1,1,1,2,3,1,2,2,3,1,5,2,2,1,3,2,1,2,2,3,4,3,2,1,2,3,0,0,0,0,0,0,0,0,0,99,2,1,1,1,2,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,1,2,1,2,1,2,1,88,1,2,1,2,2,4,4,1,3,88,4,88,1,2,88,3,1,88,2,99,99,99,2,99,2,99,2,99,99,99,2,99,99,99,2,2,99,99,99,99,99,99,99,2,99,99,99,2,99,99,2,99,99,99,99,2,99,99,99,2,99,99,2,99,99,99,2,99,99,99,99,1,99,99,2,99,99,99,2,99,99,99,2,99,99,99,99,2,99,99,99,2,99,
1,,,3,26,2,6,a,bor26,Strzelce Małe,1,5,1,2008,2,7,7,2,99,7,99,2,3,99,3,99,99,chciałabym zosrać piosenkarzem,1,0,0,0,0,0,0,0,0,0,1,99,1,0,0,0,0,1,1,3,3,1,2,2,1,3,3,3,3,3,3,3,3,5,3,5,2,5,3,3,3,3,1,2,2,2,3,2,1,0,0,0,0,0,0,0,dom,2,1,1,2,2,1,2,2,2,2,1,2,2,2,99,2,1,1,1,1,1,1,3,1,3,1,3,3,3,1,3,1,2,1,3,5,5,5,5,1,5,4,2,1,5,3,3,dowiedziałem się o prawach fizyki. jak działją 77...,czemu na kręconym kole tak źle się czułem,2,1,2,2,2,1,1,1,2,2,2,3,2,1,1,1,2,2,2,3,2,2,2,3,2,2,1,3,2,2,1,3,2,2,2,2,2,2,1,3,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,
1,,,3,27,2,6,a,bor27,Strzelce Małe,1,5,1,2007,2,1,2,2,MOJA MAMA JEST KELNERKĄ,1,JEŹDZI TIRAMI,5,5,5,5,99,99,MECHANIKIEM,3,0,0,1,0,0,0,0,0,0,0,99,4,0,0,1,0,0,3,1,1,1,3,3,1,2,2,4,4,4,3,4,4,4,3,4,5,5,5,5,5,4,2,2,5,4,5,1,3,0,0,0,0,0,0,0,POKÓJ,2,2,1,2,1,2,2,1,1,2,88,1,2,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,BARDZO DUŻO !!!,PRZEPRASZAM !!!!?,2,2,2,3,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,2,3,2,2,2,3,1,1,1,1,1,1,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,3,
1,,,3,28,2,6,a,bor28,Strzelce Małe,1,5,1,2008,2,7,7,1,PRACUJE W GMINIE,1,MALEJE SAMOCHODY,3,4,99,3,99,99,PIŁKARZ,3,1,0,0,0,0,0,0,0,0,0,99,2,0,1,0,0,0,2,2,2,2,3,4,2,3,3,3,3,4,3,4,3,4,3,4,3,3,2,2,3,2,2,2,4,4,4,1,0,0,0,1,0,0,0,0,SZKOŁA PODSTAWOWA IM JANA PAWŁA II W STRZELCACH MAŁYCH,2,2,1,1,1,2,88,2,1,2,1,2,2,1,2,2,1,2,88,1,1,1,3,1,2,88,3,1,3,88,2,2,88,3,4,3,4,3,88,4,4,4,3,3,4,3,3,WIĘCEJ O ZRĘCZNOŚCI CZŁOWIEKA. O RÓŻNYCH DŹWIĘKACH. O RÓŻNYCH 77,CZY MÓGŁBYM CHODZIĆ NA TE ZAJĘCIA CODZIENNIE,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,1,3,2,2,2,3,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,3,
1,,,3,29,2,6,a,bor29,Strzelce Małe,1,5,1,2008,2,7,7,2,99,7,99,2,3,99,3,99,99,chciałabymm być plastykiem,4,1,1,0,0,0,0,0,0,0,0,99,3,0,0,0,0,1,1,3,2,3,1,3,2,3,4,3,4,4,4,4,2,3,3,4,2,3,3,3,4,3,2,3,4,3,4,1,1,0,0,0,0,0,0,0,mój dom,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,2,1,2,2,1,1,1,3,1,3,1,2,3,2,1,3,1,4,3,5,5,4,4,2,4,5,4,4,5,5,4,3,dowiedziałem się. że grawitacja jest zaskakująca. Fizyka jest taka fajna i chce się jej uczyć,jak działa chemia?,2,1,2,3,2,1,1,2,2,2,2,3,1,1,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,3,2,2,99,2,2,1,2,2,2,1,1,2,2,2,1,1,2,2,1,3,2,1,1,1,2,2,2,3,1,1,1,1,2,2,2,3,
1,,,3,30,2,6,a,bor30,Strzelce Małe,1,5,1,2008,1,2,2,1,PRACUJE W SKLEPIE,1,BUDUJE DOMY,5,5,5,5,99,99,CHCIAŁABYM ZOSTAĆ NAUCZYCIELKĄ. UCZYĆ J. POLSKIEGO,5,0,0,0,1,0,0,0,0,1,0,KUZYNEM,5,0,1,0,0,0,1,1,1,2,3,4,4,3,3,5,3,4,4,5,3,5,3,5,5,4,5,2,5,3,3,3,3,5,5,1,2,0,0,0,0,0,1,0,MÓJ POKÓJ,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,1,1,1,99,1,1,3,1,3,1,3,1,2,1,3,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,JAK BIJE SERCE GDY IDZIE SPACERUJEMY LUB GDY BIEGNIEMY PODOBAŁO MI SIĘ TO,JAK TO KULA WYTWARZA PRĄD,2,2,2,3,2,2,2,3,2,2,2,3,2,1,1,2,2,2,2,3,2,2,2,3,2,1,1,2,2,2,2,3,2,2,1,2,2,2,2,3,2,2,2,3,2,2,1,2,2,2,1,2,2,2,2,3,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,3,
1,1,"P11, P45a, W5_3L",3,31,2,6,a,bor31,Strzelce Małe,1,5,1,2008,1,7,7,7,99,7,99,4,4,99,5,99,99,Chciałabym być w przyszłości aktorką.,5,0,0,0,0,0,0,0,0,0,1,99,3,0,1,0,0,0,1,4,3,1,3,1,4,3,3,3,4,3,4,5,4,4,3,4,3,4,3,3,4,5,3,4,5,4,3,1,0,0,0,1,0,0,0,0,Publiczna szkoła podstawowa im. Jana Pawła II w Strzelach Małych,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,1,1,1,2,2,1,2,1,3,1,2,1,2,1,5,5,5,5,5,5,5,5,5,5,4,5,5,1,5,99,99,2,2,1,3,1,1,1,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,1,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,1,2,3,2,1,1,2,2,1,1,2,2,2,2,3,2,2,1,2,2,2,2,3,2,2,1,2,2,2,2,3,
1,,,3,32,2,6,a,bor32,Strzelce Małe,1,5,1,2008,1,7,7,2,99,2,99,3,4,99,3,99,99,CHCĘ ZOSTAĆ AKTORKĄ W NY,1,0,0,0,0,0,0,0,0,0,1,99,3,0,1,0,0,0,1,1,3,1,3,2,3,1,1,3,2,4,1,5,5,5,5,5,5,5,3,1,5,5,5,5,4,4,4,1,0,0,0,1,0,0,0,0,SZKOŁA,2,1,1,2,1,2,1,2,1,2,1,1,1,2,1,1,2,2,2,2,2,1,3,1,3,1,3,1,3,3,3,1,4,1,5,5,5,5,1,4,5,5,5,5,5,1,1,99,99,2,1,2,2,2,1,1,1,2,2,2,3,99,99,99,99,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,
1,,,3,33,2,6,a,bor33,Strzelce Małe,1,5,1,2008,1,1,2,1,zajmuje się księgowością,1,kierowca,5,5,99,5,99,99,nie wiem,3,0,0,1,0,0,0,0,0,0,0,99,2,0,1,0,0,0,3,3,2,1,4,99,2,3,3,2,3,3,3,4,3,3,4,3,4,2,4,4,4,3,2,2,3,3,4,0,0,0,0,0,0,0,0,0,99,2,2,1,99,2,99,2,2,2,2,1,1,1,1,1,1,2,1,2,1,1,99,3,99,1,2,1,3,2,1,2,1,4,3,5,4,5,4,2,4,5,5,4,4,88,1,2,99,99,2,2,2,3,2,1,2,2,2,2,2,3,2,2,1,3,2,2,2,3,2,1,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,1,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,
